date_key,deal_id,deal_name,imps,oppos,total_bids,fill_rate,render_rate,requests,original_data,created_at
2025-07-19,CY6dAo3QRIDj9BEGy46J,Fremantle_CA_PSI_Deal,19580.0,639415.0,21923.0,3.1,89.3,153384.0,"{""date_key"": ""2025-07-19"", ""deal_id"": ""CY6dAo3QRIDj9BEGy46J"", ""deal_name"": ""Fremantle_CA_PSI_Deal"", ""imps"": 19580, ""real_demand_returned"": 23859, ""oppos"": 639415, ""total_bids"": 21923, ""Loss_Totals"": 9045, ""fill_rate"": 3.1, ""Requests"": 153384, ""render_rate"": 89.3, ""win_rate"": 91.9, ""candidates"": 36522}","2025-08-03 23:39:55.921759"
2025-07-19,J304jmZZ6j86W885rQ4p,Fremantle_Comedy_Dynamics_CA_Deal,120.0,4868.0,154.0,2.5,77.9,1626.0,"{""date_key"": ""2025-07-19"", ""deal_id"": ""J304jmZZ6j86W885rQ4p"", ""deal_name"": ""Fremantle_Comedy_Dynamics_CA_Deal"", ""imps"": 120, ""real_demand_returned"": 288, ""oppos"": 4868, ""total_bids"": 154, ""Loss_Totals"": 169, ""fill_rate"": 2.5, ""Requests"": 1626, ""render_rate"": 77.9, ""win_rate"": 53.5, ""candidates"": 289}","2025-08-03 23:39:55.921773"
2025-07-19,QWihLUXCLmmC3PF9RoZI,Fremantle_Comedy_Dynamics_US_Deal,7461.0,158945.0,8658.0,4.7,86.2,53946.0,"{""date_key"": ""2025-07-19"", ""deal_id"": ""QWihLUXCLmmC3PF9RoZI"", ""deal_name"": ""Fremantle_Comedy_Dynamics_US_Deal"", ""imps"": 7461, ""real_demand_returned"": 10949, ""oppos"": 158945, ""total_bids"": 8658, ""Loss_Totals"": 3938, ""fill_rate"": 4.7, ""Requests"": 53946, ""render_rate"": 86.2, ""win_rate"": 79.1, ""candidates"": 12355}","2025-08-03 23:39:55.921784"
2025-07-19,S60UizUSwjHavybKKh74,Fremantle_PSI_US_VOD_Deal,12840.0,425546.0,37078.0,3.0,34.6,116667.0,"{""date_key"": ""2025-07-19"", ""deal_id"": ""S60UizUSwjHavybKKh74"", ""deal_name"": ""Fremantle_PSI_US_VOD_Deal"", ""imps"": 12840, ""real_demand_returned"": 45100, ""oppos"": 425546, ""total_bids"": 37078, ""Loss_Totals"": 34501, ""fill_rate"": 3.0, ""Requests"": 116667, ""render_rate"": 34.6, ""win_rate"": 82.2, ""candidates"": 85949}","2025-08-03 23:39:55.921796"
2025-07-19,kwp2ww53UPIifh5dOe2W,Fremantle_PSI_CA_VOD_Deal,4192.0,100159.0,7382.0,4.2,56.8,25050.0,"{""date_key"": ""2025-07-19"", ""deal_id"": ""kwp2ww53UPIifh5dOe2W"", ""deal_name"": ""Fremantle_PSI_CA_VOD_Deal"", ""imps"": 4192, ""real_demand_returned"": 9616, ""oppos"": 100159, ""total_bids"": 7382, ""Loss_Totals"": 7218, ""fill_rate"": 4.2, ""Requests"": 25050, ""render_rate"": 56.8, ""win_rate"": 76.8, ""candidates"": 19990}","2025-08-03 23:39:55.921806"
2025-07-19,wVVFA5u6dnBL6xacyRss,Fremantle_US_PSI_Deal,682449.0,16703289.0,782117.0,4.1,87.3,4194535.0,"{""date_key"": ""2025-07-19"", ""deal_id"": ""wVVFA5u6dnBL6xacyRss"", ""deal_name"": ""Fremantle_US_PSI_Deal"", ""imps"": 682449, ""real_demand_returned"": 887937, ""oppos"": 16703289, ""total_bids"": 782117, ""Loss_Totals"": 328379, ""fill_rate"": 4.1, ""Requests"": 4194535, ""render_rate"": 87.3, ""win_rate"": 88.1, ""candidates"": 1698356}","2025-08-03 23:39:55.921816"
2025-07-20,CY6dAo3QRIDj9BEGy46J,Fremantle_CA_PSI_Deal,13966.0,624054.0,15411.0,2.2,90.6,151018.0,"{""date_key"": ""2025-07-20"", ""deal_id"": ""CY6dAo3QRIDj9BEGy46J"", ""deal_name"": ""Fremantle_CA_PSI_Deal"", ""imps"": 13966, ""real_demand_returned"": 16816, ""oppos"": 624054, ""total_bids"": 15411, ""Loss_Totals"": 5218, ""fill_rate"": 2.2, ""Requests"": 151018, ""render_rate"": 90.6, ""win_rate"": 91.6, ""candidates"": 25294}","2025-08-03 23:39:55.921826"
2025-07-20,J304jmZZ6j86W885rQ4p,Fremantle_Comedy_Dynamics_CA_Deal,62.0,3414.0,91.0,1.8,68.1,1123.0,"{""date_key"": ""2025-07-20"", ""deal_id"": ""J304jmZZ6j86W885rQ4p"", ""deal_name"": ""Fremantle_Comedy_Dynamics_CA_Deal"", ""imps"": 62, ""real_demand_returned"": 103, ""oppos"": 3414, ""total_bids"": 91, ""Loss_Totals"": 42, ""fill_rate"": 1.8, ""Requests"": 1123, ""render_rate"": 68.1, ""win_rate"": 88.3, ""candidates"": 104}","2025-08-03 23:39:55.921837"
2025-07-20,QWihLUXCLmmC3PF9RoZI,Fremantle_Comedy_Dynamics_US_Deal,5632.0,137769.0,6721.0,4.1,83.8,46487.0,"{""date_key"": ""2025-07-20"", ""deal_id"": ""QWihLUXCLmmC3PF9RoZI"", ""deal_name"": ""Fremantle_Comedy_Dynamics_US_Deal"", ""imps"": 5632, ""real_demand_returned"": 8194, ""oppos"": 137769, ""total_bids"": 6721, ""Loss_Totals"": 2825, ""fill_rate"": 4.1, ""Requests"": 46487, ""render_rate"": 83.8, ""win_rate"": 82.0, ""candidates"": 8962}","2025-08-03 23:39:55.921847"
2025-07-20,S60UizUSwjHavybKKh74,Fremantle_PSI_US_VOD_Deal,12093.0,463798.0,38463.0,2.6,31.4,124826.0,"{""date_key"": ""2025-07-20"", ""deal_id"": ""S60UizUSwjHavybKKh74"", ""deal_name"": ""Fremantle_PSI_US_VOD_Deal"", ""imps"": 12093, ""real_demand_returned"": 48103, ""oppos"": 463798, ""total_bids"": 38463, ""Loss_Totals"": 37905, ""fill_rate"": 2.6, ""Requests"": 124826, ""render_rate"": 31.4, ""win_rate"": 80.0, ""candidates"": 89227}","2025-08-03 23:39:55.921861"
2025-07-20,kwp2ww53UPIifh5dOe2W,Fremantle_PSI_CA_VOD_Deal,2545.0,104182.0,5483.0,2.4,46.4,26056.0,"{""date_key"": ""2025-07-20"", ""deal_id"": ""kwp2ww53UPIifh5dOe2W"", ""deal_name"": ""Fremantle_PSI_CA_VOD_Deal"", ""imps"": 2545, ""real_demand_returned"": 6832, ""oppos"": 104182, ""total_bids"": 5483, ""Loss_Totals"": 4864, ""fill_rate"": 2.4, ""Requests"": 26056, ""render_rate"": 46.4, ""win_rate"": 80.3, ""candidates"": 13715}","2025-08-03 23:39:55.921872"
2025-07-20,wVVFA5u6dnBL6xacyRss,Fremantle_US_PSI_Deal,613541.0,15882347.0,707589.0,3.9,86.7,3950778.0,"{""date_key"": ""2025-07-20"", ""deal_id"": ""wVVFA5u6dnBL6xacyRss"", ""deal_name"": ""Fremantle_US_PSI_Deal"", ""imps"": 613541, ""real_demand_returned"": 804963, ""oppos"": 15882347, ""total_bids"": 707589, ""Loss_Totals"": 302439, ""fill_rate"": 3.9, ""Requests"": 3950778, ""render_rate"": 86.7, ""win_rate"": 87.9, ""candidates"": 1522218}","2025-08-03 23:39:55.921882"
2025-07-21,CY6dAo3QRIDj9BEGy46J,Fremantle_CA_PSI_Deal,8802.0,652902.0,9721.0,1.3,90.5,157875.0,"{""date_key"": ""2025-07-21"", ""deal_id"": ""CY6dAo3QRIDj9BEGy46J"", ""deal_name"": ""Fremantle_CA_PSI_Deal"", ""imps"": 8802, ""real_demand_returned"": 10456, ""oppos"": 652902, ""total_bids"": 9721, ""Loss_Totals"": 3053, ""fill_rate"": 1.3, ""Requests"": 157875, ""render_rate"": 90.5, ""win_rate"": 93.0, ""candidates"": 14970}","2025-08-03 23:39:55.921897"
2025-07-21,J304jmZZ6j86W885rQ4p,Fremantle_Comedy_Dynamics_CA_Deal,72.0,3451.0,91.0,2.1,79.1,1507.0,"{""date_key"": ""2025-07-21"", ""deal_id"": ""J304jmZZ6j86W885rQ4p"", ""deal_name"": ""Fremantle_Comedy_Dynamics_CA_Deal"", ""imps"": 72, ""real_demand_returned"": 102, ""oppos"": 3451, ""total_bids"": 91, ""Loss_Totals"": 30, ""fill_rate"": 2.1, ""Requests"": 1507, ""render_rate"": 79.1, ""win_rate"": 89.2, ""candidates"": 102}","2025-08-03 23:39:55.921912"
2025-07-21,QWihLUXCLmmC3PF9RoZI,Fremantle_Comedy_Dynamics_US_Deal,6530.0,113499.0,7251.0,5.8,90.1,50189.0,"{""date_key"": ""2025-07-21"", ""deal_id"": ""QWihLUXCLmmC3PF9RoZI"", ""deal_name"": ""Fremantle_Comedy_Dynamics_US_Deal"", ""imps"": 6530, ""real_demand_returned"": 10728, ""oppos"": 113499, ""total_bids"": 7251, ""Loss_Totals"": 4589, ""fill_rate"": 5.8, ""Requests"": 50189, ""render_rate"": 90.1, ""win_rate"": 67.6, ""candidates"": 12071}","2025-08-03 23:39:55.921923"
2025-07-21,S60UizUSwjHavybKKh74,Fremantle_PSI_US_VOD_Deal,6633.0,418392.0,24492.0,1.6,27.1,116936.0,"{""date_key"": ""2025-07-21"", ""deal_id"": ""S60UizUSwjHavybKKh74"", ""deal_name"": ""Fremantle_PSI_US_VOD_Deal"", ""imps"": 6633, ""real_demand_returned"": 29838, ""oppos"": 418392, ""total_bids"": 24492, ""Loss_Totals"": 24485, ""fill_rate"": 1.6, ""Requests"": 116936, ""render_rate"": 27.1, ""win_rate"": 82.1, ""candidates"": 58097}","2025-08-03 23:39:55.921932"
2025-07-21,kwp2ww53UPIifh5dOe2W,Fremantle_PSI_CA_VOD_Deal,1439.0,102421.0,3477.0,1.4,41.4,25622.0,"{""date_key"": ""2025-07-21"", ""deal_id"": ""kwp2ww53UPIifh5dOe2W"", ""deal_name"": ""Fremantle_PSI_CA_VOD_Deal"", ""imps"": 1439, ""real_demand_returned"": 4192, ""oppos"": 102421, ""total_bids"": 3477, ""Loss_Totals"": 3090, ""fill_rate"": 1.4, ""Requests"": 25622, ""render_rate"": 41.4, ""win_rate"": 82.9, ""candidates"": 7773}","2025-08-03 23:39:55.921942"
2025-07-21,wVVFA5u6dnBL6xacyRss,Fremantle_US_PSI_Deal,411465.0,16117110.0,461789.0,2.6,89.1,4094414.0,"{""date_key"": ""2025-07-21"", ""deal_id"": ""wVVFA5u6dnBL6xacyRss"", ""deal_name"": ""Fremantle_US_PSI_Deal"", ""imps"": 411465, ""real_demand_returned"": 528278, ""oppos"": 16117110, ""total_bids"": 461789, ""Loss_Totals"": 205580, ""fill_rate"": 2.6, ""Requests"": 4094414, ""render_rate"": 89.1, ""win_rate"": 87.4, ""candidates"": 1067426}","2025-08-03 23:39:55.921952"
2025-07-22,CY6dAo3QRIDj9BEGy46J,Fremantle_CA_PSI_Deal,3483.0,649368.0,3787.0,0.5,92.0,156832.0,"{""date_key"": ""2025-07-22"", ""deal_id"": ""CY6dAo3QRIDj9BEGy46J"", ""deal_name"": ""Fremantle_CA_PSI_Deal"", ""imps"": 3483, ""real_demand_returned"": 3919, ""oppos"": 649368, ""total_bids"": 3787, ""Loss_Totals"": 694, ""fill_rate"": 0.5, ""Requests"": 156832, ""render_rate"": 92.0, ""win_rate"": 96.6, ""candidates"": 4970}","2025-08-03 23:39:55.921963"
2025-07-22,J304jmZZ6j86W885rQ4p,Fremantle_Comedy_Dynamics_CA_Deal,36.0,3293.0,55.0,1.1,65.5,1134.0,"{""date_key"": ""2025-07-22"", ""deal_id"": ""J304jmZZ6j86W885rQ4p"", ""deal_name"": ""Fremantle_Comedy_Dynamics_CA_Deal"", ""imps"": 36, ""real_demand_returned"": 60, ""oppos"": 3293, ""total_bids"": 55, ""Loss_Totals"": 25, ""fill_rate"": 1.1, ""Requests"": 1134, ""render_rate"": 65.5, ""win_rate"": 91.7, ""candidates"": 63}","2025-08-03 23:39:55.921974"
2025-07-22,QWihLUXCLmmC3PF9RoZI,Fremantle_Comedy_Dynamics_US_Deal,4412.0,95814.0,5255.0,4.6,84.0,33747.0,"{""date_key"": ""2025-07-22"", ""deal_id"": ""QWihLUXCLmmC3PF9RoZI"", ""deal_name"": ""Fremantle_Comedy_Dynamics_US_Deal"", ""imps"": 4412, ""real_demand_returned"": 7004, ""oppos"": 95814, ""total_bids"": 5255, ""Loss_Totals"": 2803, ""fill_rate"": 4.6, ""Requests"": 33747, ""render_rate"": 84.0, ""win_rate"": 75.0, ""candidates"": 7972}","2025-08-03 23:39:55.921984"
2025-07-22,S60UizUSwjHavybKKh74,Fremantle_PSI_US_VOD_Deal,1515.0,414273.0,4750.0,0.4,31.9,114004.0,"{""date_key"": ""2025-07-22"", ""deal_id"": ""S60UizUSwjHavybKKh74"", ""deal_name"": ""Fremantle_PSI_US_VOD_Deal"", ""imps"": 1515, ""real_demand_returned"": 5172, ""oppos"": 414273, ""total_bids"": 4750, ""Loss_Totals"": 3747, ""fill_rate"": 0.4, ""Requests"": 114004, ""render_rate"": 31.9, ""win_rate"": 91.8, ""candidates"": 7252}","2025-08-03 23:39:55.921994"
2025-07-22,kwp2ww53UPIifh5dOe2W,Fremantle_PSI_CA_VOD_Deal,185.0,101704.0,505.0,0.2,36.6,25457.0,"{""date_key"": ""2025-07-22"", ""deal_id"": ""kwp2ww53UPIifh5dOe2W"", ""deal_name"": ""Fremantle_PSI_CA_VOD_Deal"", ""imps"": 185, ""real_demand_returned"": 557, ""oppos"": 101704, ""total_bids"": 505, ""Loss_Totals"": 409, ""fill_rate"": 0.2, ""Requests"": 25457, ""render_rate"": 36.6, ""win_rate"": 90.7, ""candidates"": 903}","2025-08-03 23:39:55.922005"
2025-07-22,wVVFA5u6dnBL6xacyRss,Fremantle_US_PSI_Deal,116985.0,16656604.0,129748.0,0.7,90.2,4236335.0,"{""date_key"": ""2025-07-22"", ""deal_id"": ""wVVFA5u6dnBL6xacyRss"", ""deal_name"": ""Fremantle_US_PSI_Deal"", ""imps"": 116985, ""real_demand_returned"": 135739, ""oppos"": 16656604, ""total_bids"": 129748, ""Loss_Totals"": 30239, ""fill_rate"": 0.7, ""Requests"": 4236335, ""render_rate"": 90.2, ""win_rate"": 95.6, ""candidates"": 184549}","2025-08-03 23:39:55.922015"
2025-07-23,CY6dAo3QRIDj9BEGy46J,Fremantle_CA_PSI_Deal,3368.0,645777.0,3653.0,0.5,92.2,156379.0,"{""date_key"": ""2025-07-23"", ""deal_id"": ""CY6dAo3QRIDj9BEGy46J"", ""deal_name"": ""Fremantle_CA_PSI_Deal"", ""imps"": 3368, ""real_demand_returned"": 3732, ""oppos"": 645777, ""total_bids"": 3653, ""Loss_Totals"": 602, ""fill_rate"": 0.5, ""Requests"": 156379, ""render_rate"": 92.2, ""win_rate"": 97.9, ""candidates"": 4396}","2025-08-03 23:39:55.922025"
2025-07-23,J304jmZZ6j86W885rQ4p,Fremantle_Comedy_Dynamics_CA_Deal,22.0,2437.0,26.0,0.9,84.6,1061.0,"{""date_key"": ""2025-07-23"", ""deal_id"": ""J304jmZZ6j86W885rQ4p"", ""deal_name"": ""Fremantle_Comedy_Dynamics_CA_Deal"", ""imps"": 22, ""real_demand_returned"": 31, ""oppos"": 2437, ""total_bids"": 26, ""Loss_Totals"": 9, ""fill_rate"": 0.9, ""Requests"": 1061, ""render_rate"": 84.6, ""win_rate"": 83.9, ""candidates"": 31}","2025-08-03 23:39:55.922035"
2025-07-23,QWihLUXCLmmC3PF9RoZI,Fremantle_Comedy_Dynamics_US_Deal,5410.0,123750.0,6143.0,4.4,88.1,50244.0,"{""date_key"": ""2025-07-23"", ""deal_id"": ""QWihLUXCLmmC3PF9RoZI"", ""deal_name"": ""Fremantle_Comedy_Dynamics_US_Deal"", ""imps"": 5410, ""real_demand_returned"": 9012, ""oppos"": 123750, ""total_bids"": 6143, ""Loss_Totals"": 4029, ""fill_rate"": 4.4, ""Requests"": 50244, ""render_rate"": 88.1, ""win_rate"": 68.2, ""candidates"": 10572}","2025-08-03 23:39:55.922045"
2025-07-23,S60UizUSwjHavybKKh74,Fremantle_PSI_US_VOD_Deal,2759.0,441305.0,6762.0,0.6,40.8,134728.0,"{""date_key"": ""2025-07-23"", ""deal_id"": ""S60UizUSwjHavybKKh74"", ""deal_name"": ""Fremantle_PSI_US_VOD_Deal"", ""imps"": 2759, ""real_demand_returned"": 6959, ""oppos"": 441305, ""total_bids"": 6762, ""Loss_Totals"": 4303, ""fill_rate"": 0.6, ""Requests"": 134728, ""render_rate"": 40.8, ""win_rate"": 97.2, ""candidates"": 7864}","2025-08-03 23:39:55.922055"
2025-07-23,kwp2ww53UPIifh5dOe2W,Fremantle_PSI_CA_VOD_Deal,137.0,99014.0,362.0,0.1,37.8,24775.0,"{""date_key"": ""2025-07-23"", ""deal_id"": ""kwp2ww53UPIifh5dOe2W"", ""deal_name"": ""Fremantle_PSI_CA_VOD_Deal"", ""imps"": 137, ""real_demand_returned"": 366, ""oppos"": 99014, ""total_bids"": 362, ""Loss_Totals"": 236, ""fill_rate"": 0.1, ""Requests"": 24775, ""render_rate"": 37.8, ""win_rate"": 98.9, ""candidates"": 393}","2025-08-03 23:39:55.922069"
2025-07-23,wVVFA5u6dnBL6xacyRss,Fremantle_US_PSI_Deal,141253.0,16870357.0,156942.0,0.8,90.0,4300883.0,"{""date_key"": ""2025-07-23"", ""deal_id"": ""wVVFA5u6dnBL6xacyRss"", ""deal_name"": ""Fremantle_US_PSI_Deal"", ""imps"": 141253, ""real_demand_returned"": 164204, ""oppos"": 16870357, ""total_bids"": 156942, ""Loss_Totals"": 35799, ""fill_rate"": 0.8, ""Requests"": 4300883, ""render_rate"": 90.0, ""win_rate"": 95.6, ""candidates"": 218243}","2025-08-03 23:39:55.922079"
2025-07-24,CY6dAo3QRIDj9BEGy46J,Fremantle_CA_PSI_Deal,9408.0,660799.0,10074.0,1.4,93.4,158863.0,"{""date_key"": ""2025-07-24"", ""deal_id"": ""CY6dAo3QRIDj9BEGy46J"", ""deal_name"": ""Fremantle_CA_PSI_Deal"", ""imps"": 9408, ""real_demand_returned"": 10914, ""oppos"": 660799, ""total_bids"": 10074, ""Loss_Totals"": 2811, ""fill_rate"": 1.4, ""Requests"": 158863, ""render_rate"": 93.4, ""win_rate"": 92.3, ""candidates"": 14950}","2025-08-03 23:39:55.922089"
2025-07-24,J304jmZZ6j86W885rQ4p,Fremantle_Comedy_Dynamics_CA_Deal,86.0,4822.0,97.0,1.8,88.7,1820.0,"{""date_key"": ""2025-07-24"", ""deal_id"": ""J304jmZZ6j86W885rQ4p"", ""deal_name"": ""Fremantle_Comedy_Dynamics_CA_Deal"", ""imps"": 86, ""real_demand_returned"": 109, ""oppos"": 4822, ""total_bids"": 97, ""Loss_Totals"": 29, ""fill_rate"": 1.8, ""Requests"": 1820, ""render_rate"": 88.7, ""win_rate"": 89.0, ""candidates"": 116}","2025-08-03 23:39:55.922100"
2025-07-24,QWihLUXCLmmC3PF9RoZI,Fremantle_Comedy_Dynamics_US_Deal,11583.0,242324.0,12886.0,4.8,89.9,87782.0,"{""date_key"": ""2025-07-24"", ""deal_id"": ""QWihLUXCLmmC3PF9RoZI"", ""deal_name"": ""Fremantle_Comedy_Dynamics_US_Deal"", ""imps"": 11583, ""real_demand_returned"": 19440, ""oppos"": 242324, ""total_bids"": 12886, ""Loss_Totals"": 8683, ""fill_rate"": 4.8, ""Requests"": 87782, ""render_rate"": 89.9, ""win_rate"": 66.3, ""candidates"": 23641}","2025-08-03 23:39:55.922112"
2025-07-24,S60UizUSwjHavybKKh74,Fremantle_PSI_US_VOD_Deal,4248.0,461940.0,10681.0,0.9,39.8,149436.0,"{""date_key"": ""2025-07-24"", ""deal_id"": ""S60UizUSwjHavybKKh74"", ""deal_name"": ""Fremantle_PSI_US_VOD_Deal"", ""imps"": 4248, ""real_demand_returned"": 12432, ""oppos"": 461940, ""total_bids"": 10681, ""Loss_Totals"": 8446, ""fill_rate"": 0.9, ""Requests"": 149436, ""render_rate"": 39.8, ""win_rate"": 85.9, ""candidates"": 14844}","2025-08-03 23:39:55.922122"
2025-07-24,kwp2ww53UPIifh5dOe2W,Fremantle_PSI_CA_VOD_Deal,366.0,99318.0,729.0,0.4,50.2,24850.0,"{""date_key"": ""2025-07-24"", ""deal_id"": ""kwp2ww53UPIifh5dOe2W"", ""deal_name"": ""Fremantle_PSI_CA_VOD_Deal"", ""imps"": 366, ""real_demand_returned"": 809, ""oppos"": 99318, ""total_bids"": 729, ""Loss_Totals"": 477, ""fill_rate"": 0.4, ""Requests"": 24850, ""render_rate"": 50.2, ""win_rate"": 90.1, ""candidates"": 947}","2025-08-03 23:39:55.922132"
2025-07-24,wVVFA5u6dnBL6xacyRss,Fremantle_US_PSI_Deal,409192.0,17106501.0,454358.0,2.4,90.1,4397739.0,"{""date_key"": ""2025-07-24"", ""deal_id"": ""wVVFA5u6dnBL6xacyRss"", ""deal_name"": ""Fremantle_US_PSI_Deal"", ""imps"": 409192, ""real_demand_returned"": 540831, ""oppos"": 17106501, ""total_bids"": 454358, ""Loss_Totals"": 189892, ""fill_rate"": 2.4, ""Requests"": 4397739, ""render_rate"": 90.1, ""win_rate"": 84.0, ""candidates"": 798707}","2025-08-03 23:39:55.922142"
2025-07-25,CY6dAo3QRIDj9BEGy46J,Fremantle_CA_PSI_Deal,13347.0,633130.0,14648.0,2.1,91.1,152793.0,"{""date_key"": ""2025-07-25"", ""deal_id"": ""CY6dAo3QRIDj9BEGy46J"", ""deal_name"": ""Fremantle_CA_PSI_Deal"", ""imps"": 13347, ""real_demand_returned"": 15608, ""oppos"": 633130, ""total_bids"": 14648, ""Loss_Totals"": 4205, ""fill_rate"": 2.1, ""Requests"": 152793, ""render_rate"": 91.1, ""win_rate"": 93.8, ""candidates"": 23877}","2025-08-03 23:39:55.922152"
2025-07-25,J304jmZZ6j86W885rQ4p,Fremantle_Comedy_Dynamics_CA_Deal,63.0,4266.0,76.0,1.5,82.9,1684.0,"{""date_key"": ""2025-07-25"", ""deal_id"": ""J304jmZZ6j86W885rQ4p"", ""deal_name"": ""Fremantle_Comedy_Dynamics_CA_Deal"", ""imps"": 63, ""real_demand_returned"": 104, ""oppos"": 4266, ""total_bids"": 76, ""Loss_Totals"": 42, ""fill_rate"": 1.5, ""Requests"": 1684, ""render_rate"": 82.9, ""win_rate"": 73.1, ""candidates"": 106}","2025-08-03 23:39:55.922164"
2025-07-25,QWihLUXCLmmC3PF9RoZI,Fremantle_Comedy_Dynamics_US_Deal,10045.0,165626.0,11346.0,6.1,88.5,68066.0,"{""date_key"": ""2025-07-25"", ""deal_id"": ""QWihLUXCLmmC3PF9RoZI"", ""deal_name"": ""Fremantle_Comedy_Dynamics_US_Deal"", ""imps"": 10045, ""real_demand_returned"": 15619, ""oppos"": 165626, ""total_bids"": 11346, ""Loss_Totals"": 6299, ""fill_rate"": 6.1, ""Requests"": 68066, ""render_rate"": 88.5, ""win_rate"": 72.6, ""candidates"": 18816}","2025-08-03 23:39:55.922175"
2025-07-25,S60UizUSwjHavybKKh74,Fremantle_PSI_US_VOD_Deal,15137.0,466747.0,42561.0,3.2,35.6,140134.0,"{""date_key"": ""2025-07-25"", ""deal_id"": ""S60UizUSwjHavybKKh74"", ""deal_name"": ""Fremantle_PSI_US_VOD_Deal"", ""imps"": 15137, ""real_demand_returned"": 48138, ""oppos"": 466747, ""total_bids"": 42561, ""Loss_Totals"": 34688, ""fill_rate"": 3.2, ""Requests"": 140134, ""render_rate"": 35.6, ""win_rate"": 88.4, ""candidates"": 69930}","2025-08-03 23:39:55.922184"
2025-07-25,kwp2ww53UPIifh5dOe2W,Fremantle_PSI_CA_VOD_Deal,711.0,97323.0,1877.0,0.7,37.9,24355.0,"{""date_key"": ""2025-07-25"", ""deal_id"": ""kwp2ww53UPIifh5dOe2W"", ""deal_name"": ""Fremantle_PSI_CA_VOD_Deal"", ""imps"": 711, ""real_demand_returned"": 2002, ""oppos"": 97323, ""total_bids"": 1877, ""Loss_Totals"": 1366, ""fill_rate"": 0.7, ""Requests"": 24355, ""render_rate"": 37.9, ""win_rate"": 93.8, ""candidates"": 2614}","2025-08-03 23:39:55.922195"
2025-07-25,wVVFA5u6dnBL6xacyRss,Fremantle_US_PSI_Deal,1029988.0,17349536.0,1174398.0,5.9,87.7,4436975.0,"{""date_key"": ""2025-07-25"", ""deal_id"": ""wVVFA5u6dnBL6xacyRss"", ""deal_name"": ""Fremantle_US_PSI_Deal"", ""imps"": 1029988, ""real_demand_returned"": 1329456, ""oppos"": 17349536, ""total_bids"": 1174398, ""Loss_Totals"": 489406, ""fill_rate"": 5.9, ""Requests"": 4436975, ""render_rate"": 87.7, ""win_rate"": 88.3, ""candidates"": 2528542}","2025-08-03 23:39:55.922204"
2025-07-26,CY6dAo3QRIDj9BEGy46J,Fremantle_CA_PSI_Deal,13887.0,607321.0,15371.0,2.3,90.3,145839.0,"{""date_key"": ""2025-07-26"", ""deal_id"": ""CY6dAo3QRIDj9BEGy46J"", ""deal_name"": ""Fremantle_CA_PSI_Deal"", ""imps"": 13887, ""real_demand_returned"": 16460, ""oppos"": 607321, ""total_bids"": 15371, ""Loss_Totals"": 4541, ""fill_rate"": 2.3, ""Requests"": 145839, ""render_rate"": 90.3, ""win_rate"": 93.4, ""candidates"": 24877}","2025-08-03 23:39:55.922215"
2025-07-26,J304jmZZ6j86W885rQ4p,Fremantle_Comedy_Dynamics_CA_Deal,32.0,3596.0,40.0,0.9,80.0,1165.0,"{""date_key"": ""2025-07-26"", ""deal_id"": ""J304jmZZ6j86W885rQ4p"", ""deal_name"": ""Fremantle_Comedy_Dynamics_CA_Deal"", ""imps"": 32, ""real_demand_returned"": 45, ""oppos"": 3596, ""total_bids"": 40, ""Loss_Totals"": 15, ""fill_rate"": 0.9, ""Requests"": 1165, ""render_rate"": 80.0, ""win_rate"": 88.9, ""candidates"": 48}","2025-08-03 23:39:55.922244"
2025-07-26,QWihLUXCLmmC3PF9RoZI,Fremantle_Comedy_Dynamics_US_Deal,6507.0,122840.0,7512.0,5.3,86.6,43628.0,"{""date_key"": ""2025-07-26"", ""deal_id"": ""QWihLUXCLmmC3PF9RoZI"", ""deal_name"": ""Fremantle_Comedy_Dynamics_US_Deal"", ""imps"": 6507, ""real_demand_returned"": 9610, ""oppos"": 122840, ""total_bids"": 7512, ""Loss_Totals"": 3414, ""fill_rate"": 5.3, ""Requests"": 43628, ""render_rate"": 86.6, ""win_rate"": 78.2, ""candidates"": 11156}","2025-08-03 23:39:55.922255"
2025-07-26,S60UizUSwjHavybKKh74,Fremantle_PSI_US_VOD_Deal,30551.0,498806.0,38647.0,6.1,79.1,127521.0,"{""date_key"": ""2025-07-26"", ""deal_id"": ""S60UizUSwjHavybKKh74"", ""deal_name"": ""Fremantle_PSI_US_VOD_Deal"", ""imps"": 30551, ""real_demand_returned"": 44682, ""oppos"": 498806, ""total_bids"": 38647, ""Loss_Totals"": 17717, ""fill_rate"": 6.1, ""Requests"": 127521, ""render_rate"": 79.1, ""win_rate"": 86.5, ""candidates"": 71643}","2025-08-03 23:39:55.922269"
2025-07-26,kwp2ww53UPIifh5dOe2W,Fremantle_PSI_CA_VOD_Deal,1326.0,92735.0,2353.0,1.4,56.4,23210.0,"{""date_key"": ""2025-07-26"", ""deal_id"": ""kwp2ww53UPIifh5dOe2W"", ""deal_name"": ""Fremantle_PSI_CA_VOD_Deal"", ""imps"": 1326, ""real_demand_returned"": 2532, ""oppos"": 92735, ""total_bids"": 2353, ""Loss_Totals"": 1321, ""fill_rate"": 1.4, ""Requests"": 23210, ""render_rate"": 56.4, ""win_rate"": 92.9, ""candidates"": 3327}","2025-08-03 23:39:55.922281"
